time,position,SSID,Mac_address,RSSI
2025-05-26 11:32:58,"x=2.29, y=5.27, z=0.0","jerryma, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, AIUVL, LAB334, LAB337_EX(2.4G), APL_ASUS, NYCU-Guest, DIRECT-3E-HP Color LJ 4303, BMELab, eduroam, NYCU-Seminar, BMELabIII, NYCU, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-524ABFA7, CHT Wi-Fi(HiNet)","F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, 34:97:F6:A6:80:40, 10:C3:7B:C5:F8:00, F4:2E:7F:D3:10:83, BE:0F:F3:F6:CA:3E, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:84, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:82, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, 3A:1A:52:4A:3F:A7, 1C:5F:2B:25:10:01","-52, -52, -57, -57, -62, -65, -66, -70, -72, -75, -75, -75, -76, -76, -76, -78, -79, -79, -79, -80, -84, -87"
2025-05-26 11:33:01,"x=2.29, y=5.27, z=0.0","DIRECT-34-HP M283 LaserJet, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, LAB334, AIUVL, BMELabIII, APL_ASUS, BMELab, NYCU-Guest, eduroam, NYCU-Seminar, NYCU-Guest, eduroam, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, NYCU, NYCU, DIRECT-524ABFA7","AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, 10:27:F5:E0:85:37, 10:7C:61:DA:BF:A6, 14:DA:E9:80:B0:34, 10:C3:7B:C5:F8:00, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:82, F4:2E:7F:D2:93:A2, 3A:1A:52:4A:3F:A7","-51, -54, -55, -62, -63, -64, -65, -66, -71, -71, -74, -74, -75, -77, -78, -78, -78, -79, -80, -82"
2025-05-26 11:33:04,"x=2.29, y=5.27, z=0.0","jerryma, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, AIUVL, LAB334, LAB337_EX(2.4G), NYCU-Guest, NYCU-Seminar, BMELab, NYCU, eduroam, DIRECT-3E-HP Color LJ 4303, PM2.5_Setup_E4, NYCU","F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:80, BE:0F:F3:F6:CA:3E, 74:DA:38:C7:D3:E5, F4:2E:7F:D2:93:A2","-52, -53, -55, -59, -63, -63, -66, -68, -74, -74, -74, -75, -75, -75, -82, -88"
2025-05-26 11:33:08,"x=2.29, y=5.27, z=0.0","DIRECT-34-HP M283 LaserJet, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, AIUVL, D-Link_DIR-612, LAB334, BMELab, LAB337_EX(2.4G), BMELabIII, eduroam, WYTN_RD-LAB, DIRECT-3E-HP Color LJ 4303, NYCU, NYCU-Guest, NYCU-Seminar, NYCU, NYCU-Seminar, arai2","AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 10:7C:61:DA:BF:A6, 48:EE:0C:A9:21:B0, 10:27:F5:E0:85:37, AC:9E:17:79:CE:50, 34:97:F6:A6:80:40, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:80, A8:5E:45:9A:82:60, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A4, DA:E3:E5:C9:A9:E4","-52, -53, -56, -61, -62, -63, -63, -70, -72, -73, -77, -77, -77, -78, -78, -78, -83, -84, -90"
2025-05-26 11:33:14,"x=2.29, y=5.27, z=0.0","DIRECT-34-HP M283 LaserJet, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, LAB334, D-Link_DIR-612, AIUVL, BMELabIII, BMELab, LAB337_EX(2.4G), NYCU-Guest, eduroam, NYCU, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, WYTN_RD-LAB, DIRECT-524ABFA7, NYCU-Seminar, NYCU-Guest, PM2.5_Setup_E4, ARA_Public","AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 10:27:F5:E0:85:37, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 14:DA:E9:80:B0:34, AC:9E:17:79:CE:50, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, BE:0F:F3:F6:CA:3E, A8:5E:45:9A:82:60, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3, 74:DA:38:C7:D3:E5, DA:E3:E5:C9:A9:E7","-49, -53, -58, -60, -63, -65, -65, -68, -70, -72, -75, -76, -76, -76, -77, -79, -80, -81, -83, -83, -88"
2025-05-26 11:33:18,"x=2.65, y=5.46, z=0.0","DIRECT-34-HP M283 LaserJet, jerryma, ASUS_A8_2G, DIRECT-79-HP M227f LaserJet, D-Link_DIR-612, AIUVL, BMELabIII, LAB337_EX(2.4G), BMELab, eduroam, WYTN_RD-LAB, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, Lab542, NYCU, eduroam, NYCU-Seminar, NYCU-Guest, .1.Free Wi-Fi, CHT Wi-Fi(HiNet)","AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 4E:EB:BD:6F:EC:79, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 14:DA:E9:80:B0:34, 34:97:F6:A6:80:40, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:80, A8:5E:45:9A:82:60, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, BE:0F:F3:F6:CA:3E, A0:36:BC:0E:7A:B8, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3, 1C:5F:2B:25:10:03, 1C:5F:2B:25:10:01","-55, -56, -56, -62, -63, -63, -66, -67, -67, -68, -69, -70, -70, -71, -73, -74, -75, -77, -77, -78, -89, -91"
2025-05-26 11:33:24,"x=1.84, y=6.03, z=0.0","DIRECT-34-HP M283 LaserJet, jerryma, DIRECT-79-HP M227f LaserJet, LAB334, ASUS_A8_2G, LAB337_EX(2.4G), D-Link_DIR-612, NYCU, NYCU-Seminar, APL_ASUS, AIUVL, eduroam, NYCU-Guest, NYCU, eduroam, NYCU-Guest, NYCU-Seminar, BMELab, DIRECT-3E-HP Color LJ 4303, LAB335-1, Lab542, WYTN_RD-Meeting, PM2.5_Setup_E4, CHT Wi-Fi(HiNet)","AA:3B:76:CB:18:34, F2:1A:15:DC:E4:ED, 4E:EB:BD:6F:EC:79, 10:27:F5:E0:85:37, F0:2F:74:E2:C4:A8, 34:97:F6:A6:80:40, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:84, 10:C3:7B:C5:F8:00, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, AC:9E:17:79:CE:50, BE:0F:F3:F6:CA:3E, 40:86:CB:DF:DB:C8, A0:36:BC:0E:7A:B8, A8:5E:45:9A:73:80, 74:DA:38:C7:D3:E5, 1C:5F:2B:25:10:01","-49, -56, -56, -58, -58, -68, -69, -69, -69, -69, -69, -70, -70, -71, -72, -72, -72, -72, -73, -76, -76, -77, -85, -88"
2025-05-26 11:33:31,"x=1.55, y=5.81, z=0.0","ASUS_A8_2G, jerryma, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, LAB337_EX(2.4G), DIRECT-79-HP M227f LaserJet, LAB334, AIUVL, NYCU, eduroam, NYCU-Guest, DIRECT-3E-HP Color LJ 4303, NYCU-Seminar, BMELabIII, WYTN_RD-Meeting, WYTN_RD-LAB","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, 34:97:F6:A6:80:40, 4E:EB:BD:6F:EC:79, 10:27:F5:E0:85:37, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:84, 14:DA:E9:80:B0:34, A8:5E:45:9A:73:80, A8:5E:45:9A:82:60","-49, -56, -60, -61, -62, -63, -64, -67, -68, -70, -71, -73, -75, -76, -77, -80"
2025-05-26 11:33:34,"x=1.47, y=5.48, z=0.0","jerryma, ASUS_A8_2G, DIRECT-34-HP M283 LaserJet, BMELabIII, BMELab, AIUVL, LAB334, D-Link_DIR-612, LAB337_EX(2.4G), NYCU-Guest, NYCU, NYCU, NYCU-Seminar, DIRECT-524ABFA7, eduroam, eduroam, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303","F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, AA:3B:76:CB:18:34, 14:DA:E9:80:B0:34, AC:9E:17:79:CE:50, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, 48:EE:0C:A9:21:B0, 34:97:F6:A6:80:40, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:82, F4:2E:7F:D2:93:A2, F4:2E:7F:D3:10:84, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A0, F4:2E:7F:D3:10:80, F4:2E:7F:D2:93:A4, BE:0F:F3:F6:CA:3E","-49, -52, -57, -58, -59, -64, -67, -70, -71, -75, -77, -78, -78, -78, -79, -80, -80, -81"
2025-05-26 11:33:38,"x=1.47, y=5.32, z=0.0","ASUS_A8_2G, jerryma, BMELabIII, DIRECT-34-HP M283 LaserJet, BMELab, LAB337_EX(2.4G), LAB334, D-Link_DIR-612, AIUVL, eduroam, DIRECT-79-HP M227f LaserJet, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, NYCU, arai2, DIRECT-524ABFA7","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, 34:97:F6:A6:80:40, 10:27:F5:E0:85:37, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A2, DA:E3:E5:C9:A9:E4, 3A:1A:52:4A:3F:A7","-48, -50, -58, -59, -60, -61, -63, -65, -68, -71, -71, -72, -72, -73, -73, -83, -87, -88"
2025-05-26 11:33:41,"x=1.53, y=5.08, z=0.0","ASUS_A8_2G, jerryma, BMELab, DIRECT-34-HP M283 LaserJet, D-Link_DIR-612, AIUVL, LAB334, DIRECT-3E-HP Color LJ 4303, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, LAB337_EX(2.4G), Lab542, NYCU, WYTN_RD-LAB, PM2.5_Setup_E4","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, AC:9E:17:79:CE:50, AA:3B:76:CB:18:34, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 10:27:F5:E0:85:37, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, 34:97:F6:A6:80:40, A0:36:BC:0E:7A:B8, F4:2E:7F:D2:93:A2, A8:5E:45:9A:82:60, 74:DA:38:C7:D3:E5","-50, -55, -59, -62, -63, -64, -65, -68, -70, -70, -71, -71, -72, -73, -74, -86, -87, -88"
2025-05-26 11:33:44,"x=1.5, y=4.93, z=0.0","jerryma, ASUS_A8_2G, BMELabIII, DIRECT-34-HP M283 LaserJet, BMELab, LAB337_EX(2.4G), LAB334, AIUVL, eduroam, NYCU, D-Link_DIR-612, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, DIRECT-79-HP M227f LaserJet, WYTN_RD-Meeting, NCTU-VIP","F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, 34:97:F6:A6:80:40, 10:27:F5:E0:85:37, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, BE:0F:F3:F6:CA:3E, 4E:EB:BD:6F:EC:79, A8:5E:45:9A:73:80, 10:62:EB:A5:1C:67","-53, -53, -60, -61, -61, -64, -65, -65, -66, -68, -68, -68, -68, -68, -69, -80, -90"
2025-05-26 11:33:47,"x=1.43, y=4.72, z=0.0","jerryma, BMELab, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, LAB334, D-Link_DIR-612, AIUVL, DIRECT-3E-HP Color LJ 4303, NYCU, NYCU-Guest, NYCU-Seminar, APL_ASUS, DIRECT-79-HP M227f LaserJet, eduroam, DIRECT-524ABFA7, WYTN_RD-Meeting, NYCU-Seminar, NYCU, arai2","F2:1A:15:DC:E4:ED, AC:9E:17:79:CE:50, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 10:27:F5:E0:85:37, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 10:C3:7B:C5:F8:00, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:80, 3A:1A:52:4A:3F:A7, A8:5E:45:9A:73:80, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A2, DA:E3:E5:C9:A9:E4","-51, -52, -57, -59, -63, -67, -67, -74, -75, -75, -75, -75, -75, -76, -79, -80, -80, -81, -87"
2025-05-26 11:33:51,"x=1.37, y=4.49, z=0.0","jerryma, ASUS_A8_2G, BMELab, DIRECT-34-HP M283 LaserJet, AIUVL, D-Link_DIR-612, LAB334, NYCU-Seminar, LAB337_EX(2.4G), DIRECT-3E-HP Color LJ 4303, eduroam, NYCU, NYCU-Guest, BMELabIII, DIRECT-79-HP M227f LaserJet, NYCU-Guest, NYCU, DIRECT-524ABFA7, NYCU-Seminar, NCTU-VIP, .1.Free Wi-Fi, WYTN_RD-Meeting","F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, AC:9E:17:79:CE:50, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, 48:EE:0C:A9:21:B0, 10:27:F5:E0:85:37, F4:2E:7F:D3:10:84, 34:97:F6:A6:80:40, BE:0F:F3:F6:CA:3E, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, 14:DA:E9:80:B0:34, 4E:EB:BD:6F:EC:79, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A2, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A4, 10:62:EB:A5:1C:67, 1C:5F:2B:25:10:03, A8:5E:45:9A:73:80","-43, -53, -56, -57, -64, -65, -65, -66, -66, -66, -67, -67, -67, -71, -78, -79, -80, -80, -82, -89, -90, -91"
2025-05-26 11:33:54,"x=1.34, y=4.26, z=0.0","jerryma, DIRECT-34-HP M283 LaserJet, ASUS_A8_2G, LAB334, D-Link_DIR-612, AIUVL, LAB337_EX(2.4G), BMELab, BMELabIII, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-3E-HP Color LJ 4303, Lab542, WYTN_RD-Meeting, DIRECT-79-HP M227f LaserJet, DIRECT-524ABFA7, NYCU, NYCU-Guest, WYTN_RD-LAB, .1.Free Wi-Fi, CHT Wi-Fi(HiNet)","F2:1A:15:DC:E4:ED, AA:3B:76:CB:18:34, F0:2F:74:E2:C4:A8, 10:27:F5:E0:85:37, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 34:97:F6:A6:80:40, AC:9E:17:79:CE:50, 14:DA:E9:80:B0:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, BE:0F:F3:F6:CA:3E, A0:36:BC:0E:7A:B8, A8:5E:45:9A:73:80, 4E:EB:BD:6F:EC:79, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, A8:5E:45:9A:82:60, 1C:5F:2B:25:10:03, 1C:5F:2B:25:10:01","-47, -58, -59, -60, -62, -64, -65, -66, -67, -69, -69, -69, -69, -70, -72, -74, -74, -77, -81, -82, -89, -90, -90"
2025-05-26 11:33:57,"x=1.27, y=4.04, z=0.0","ASUS_A8_2G, jerryma, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, LAB334, eduroam, NYCU-Guest, NYCU-Seminar, NYCU, BMELab, DIRECT-79-HP M227f LaserJet, Lab542, DIRECT-3E-HP Color LJ 4303, D-Link_DIR-612, NYCU-Seminar, NYCU-Guest, LAB540, PM2.5_Setup_E4, WYTN_RD-LAB","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, 10:27:F5:E0:85:37, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, AC:9E:17:79:CE:50, 4E:EB:BD:6F:EC:79, A0:36:BC:0E:7A:B8, BE:0F:F3:F6:CA:3E, 48:EE:0C:A9:21:B0, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A3, 10:7C:61:E6:63:74, 74:DA:38:C7:D3:E5, A8:5E:45:9A:82:60","-50, -55, -62, -64, -66, -67, -67, -67, -68, -68, -71, -74, -74, -76, -77, -79, -81, -83, -88"
2025-05-26 11:34:01,"x=1.23, y=3.8, z=0.0","jerryma, ASUS_A8_2G, BMELabIII, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, BMELab, eduroam, NYCU, NYCU-Guest, LAB334, NYCU-Seminar, D-Link_DIR-612, AIUVL, DIRECT-79-HP M227f LaserJet, eduroam, NYCU-Seminar, NYCU, NYCU-Guest, DIRECT-524ABFA7, PM2.5_Setup_E4, WYTN_RD-LAB, .1.Free Wi-Fi, CHT Wi-Fi(HiNet)","F2:1A:15:DC:E4:ED, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, 10:27:F5:E0:85:37, F4:2E:7F:D3:10:84, 48:EE:0C:A9:21:B0, 10:7C:61:DA:BF:A6, 4E:EB:BD:6F:EC:79, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, 3A:1A:52:4A:3F:A7, 74:DA:38:C7:D3:E5, A8:5E:45:9A:82:60, 1C:5F:2B:25:10:03, 1C:5F:2B:25:10:01","-49, -49, -61, -61, -63, -63, -67, -67, -67, -67, -68, -68, -69, -71, -77, -77, -78, -78, -81, -85, -88, -88, -89"
2025-05-26 11:34:04,"x=1.15, y=3.56, z=0.0","ASUS_A8_2G, jerryma, LAB334, AIUVL, BMELab, DIRECT-34-HP M283 LaserJet, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, D-Link_DIR-612, DIRECT-524ABFA7, DIRECT-3E-HP Color LJ 4303, NYCU-Guest, NYCU-Seminar, eduroam, NYCU","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, 10:7C:61:DA:BF:A6, AC:9E:17:79:CE:50, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 48:EE:0C:A9:21:B0, 3A:1A:52:4A:3F:A7, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2","-50, -51, -59, -64, -65, -66, -71, -71, -71, -71, -72, -74, -76, -82, -84, -85, -85"
time,position,SSID,Mac_address,RSSI
2025-05-26 11:34:16,"x=0.7, y=2.93, z=0.0","jerryma, LAB334, ASUS_A8_2G, BMELabIII, DIRECT-34-HP M283 LaserJet, BMELab, D-Link_DIR-612, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, NYCU, eduroam, NYCU-Guest, DIRECT-524ABFA7, ARA_Public, DIRECT-D6-HP , PM2.5_Setup_E4","F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, AC:9E:17:79:CE:50, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, 3A:1A:52:4A:3F:A7, DA:E3:E5:C9:A9:E7, 7E:4D:8F:4A:BD:D6, 74:DA:38:C7:D3:E5","-48, -50, -51, -65, -68, -68, -70, -74, -74, -75, -75, -76, -78, -84, -88, -91"
2025-05-26 11:34:22,"x=0.7, y=2.93, z=0.0","jerryma, LAB334, ASUS_A8_2G, AIUVL, DIRECT-34-HP M283 LaserJet, eduroam, NYCU-Guest, NYCU-Seminar, BMELab, NYCU, D-Link_DIR-612, BMELabIII, NYCU, DIRECT-524ABFA7, NYCU-Seminar, WYTN_RD-Meeting, NYCU-Guest","F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, F0:2F:74:E2:C4:A8, 10:7C:61:DA:BF:A6, AA:3B:76:CB:18:34, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, F4:2E:7F:D3:10:82, 48:EE:0C:A9:21:B0, 14:DA:E9:80:B0:34, F4:2E:7F:D2:93:A2, 3A:1A:52:4A:3F:A7, F4:2E:7F:D2:93:A4, A8:5E:45:9A:73:80, F4:2E:7F:D2:93:A3","-45, -51, -51, -62, -65, -68, -68, -68, -68, -69, -69, -69, -77, -77, -82, -83, -83"
2025-05-26 11:34:31,"x=0.2, y=2.88, z=0.0","jerryma, LAB334, ASUS_A8_2G, BMELabIII, DIRECT-34-HP M283 LaserJet, AIUVL, NYCU-Guest, eduroam, D-Link_DIR-612, NYCU-Seminar, NYCU, DIRECT-79-HP M227f LaserJet, BMELab, DIRECT-524ABFA7, WYTN_RD-Meeting, NYCU, NYCU-Guest, NYCU-Seminar, ARA_Public","F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, F0:2F:74:E2:C4:A8, 14:DA:E9:80:B0:34, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:80, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:84, F4:2E:7F:D3:10:82, 4E:EB:BD:6F:EC:79, AC:9E:17:79:CE:50, 3A:1A:52:4A:3F:A7, A8:5E:45:9A:73:80, F4:2E:7F:D2:93:A2, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, DA:E3:E5:C9:A9:E7","-46, -47, -55, -60, -60, -62, -66, -67, -67, -67, -67, -67, -67, -73, -78, -83, -83, -83, -86"
2025-05-26 11:34:34,"x=-0.0, y=3.12, z=0.0","jerryma, LAB334, DIRECT-34-HP M283 LaserJet, AIUVL, ASUS_A8_2G, eduroam, NYCU, NYCU-Guest, NYCU-Seminar, DIRECT-79-HP M227f LaserJet, BMELab, D-Link_DIR-612, WYTN_RD-Meeting, NYCU-Guest, NYCU-Seminar, eduroam, DIRECT-524ABFA7","F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, F0:2F:74:E2:C4:A8, F4:2E:7F:D3:10:80, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, 4E:EB:BD:6F:EC:79, AC:9E:17:79:CE:50, 48:EE:0C:A9:21:B0, A8:5E:45:9A:73:80, F4:2E:7F:D2:93:A3, F4:2E:7F:D2:93:A4, F4:2E:7F:D2:93:A0, 3A:1A:52:4A:3F:A7","-43, -52, -53, -57, -57, -61, -61, -62, -62, -64, -73, -74, -74, -75, -75, -76, -81"
2025-05-26 11:34:53,"x=0.54, y=3.69, z=0.0","ASUS_A8_2G, jerryma, LAB334, LAB337_EX(2.4G), DIRECT-34-HP M283 LaserJet, AIUVL, D-Link_DIR-612, NYCU, NYCU-Guest, NYCU-Seminar, BMELab, DIRECT-79-HP M227f LaserJet, NYCU-Guest, WYTN_RD-Meeting, eduroam, NYCU, DIRECT-3E-HP Color LJ 4303, NYCU-Seminar, USEC, ASTN.IoT, DIRECT-524ABFA7, AS_Guest, CHT Wi-Fi(HiNet)","F0:2F:74:E2:C4:A8, F2:1A:15:DC:E4:ED, 10:27:F5:E0:85:37, 34:97:F6:A6:80:40, AA:3B:76:CB:18:34, 10:7C:61:DA:BF:A6, 48:EE:0C:A9:21:B0, F4:2E:7F:D3:10:82, F4:2E:7F:D3:10:83, F4:2E:7F:D3:10:84, AC:9E:17:79:CE:50, 4E:EB:BD:6F:EC:79, F4:2E:7F:D2:93:A3, A8:5E:45:9A:73:80, F4:2E:7F:D2:93:A0, F4:2E:7F:D2:93:A2, BE:0F:F3:F6:CA:3E, F4:2E:7F:D2:93:A4, CC:28:AA:B8:96:4A, D0:D3:E0:52:A7:04, 3A:1A:52:4A:3F:A7, D0:D3:E0:52:A7:05, 1C:5F:2B:25:10:01","-52, -54, -60, -61, -62, -65, -69, -70, -71, -72, -72, -73, -76, -76, -77, -77, -78, -79, -79, -85, -85, -89, -89"
